X (meters),Y (meters),Wall Info
8.007633985951543,67.88715618895367,Left
14.941973311826587,73.48808393487707,Left
11.806645380333066,71.52555470820516,Left
17.73107758536935,75.09031427139416,Left
34.25038463063538,72.89389388961717,Left
27.466425692662597,76.63496794132516,Left
38.49244648590684,68.04387288121507,Left
23.600279740989208,76.93276984291151,Left
30.776588674634695,75.52631932124496,Left
36.545694567263126,70.18752003321424,Left
40.42345670983195,67.6176928896457,Left
44.71269465237856,68.8032298819162,Left
54.74685321375728,74.41562464926392,Left
57.727458184584975,75.9629789297469,Left
45.735844334587455,69.54643887747079,Left
70.29998277500272,71.91702639544383,Left
67.3324133194983,75.43226325698197,Left
73.54942097328603,67.64026736980304,Left
71.14107054658234,60.679455156903714,Left
73.29838327877223,62.91871684603393,Left
68.95323289558291,59.31776731554419,Left
58.26047371700406,54.65097262430936,Left
53.12890011258423,54.205634547863156,Left
62.70950633473694,56.25814331928268,Left
48.55338294990361,52.403779421932995,Left
48.764120765030384,52.96805012738332,Left
48.831426756456494,51.03602244146168,Left
55.604849303141236,48.65958063164726,Left
51.12000075355172,50.14174844417721,Left
59.58537380769849,47.474203939083964,Left
63.586578130722046,48.231076288968325,Left
63.041628032922745,47.397863258142024,Left
63.264720087870955,49.33513631904498,Left
67.86214047297835,57.22749118087813,Left
63.32546490803361,54.753195085097104,Left
71.33120646327734,58.86689888779074,Left
87.08044756948948,51.14571889396757,Left
83.67285777069628,55.26571892667562,Left
88.29376990906894,49.44989669509232,Left
80.96816483512521,58.15393539844081,Left
89.93419062159956,48.09099963353947,Left
85.54140662774444,53.033454780932516,Left
91.61025027185678,38.42785000987351,Left
92.48576582036912,41.99871990038082,Left
91.34779898449779,36.6536711351946,Left
84.8051473069936,30.400264231022447,Left
87.99457094818354,32.038345009088516,Left
80.62385031208396,28.10490419762209,Left
73.19031097739935,27.331585506442934,Left
69.79163007438183,27.72967513790354,Left
77.24060608260334,27.015758753288537,Left
64.97477336786687,28.00462537398562,Left
63.8229327891022,27.26884806761518,Left
66.34805290773511,28.137648825533688,Left
62.60840151831508,19.50174210453406,Left
63.39465108141303,16.67371162911877,Left
62.42907361313701,23.024106753990054,Left
10.033116614446044,46.6222725356929,Right
9.304344642907381,45.525246784090996,Right
11.149437371641397,47.03352013183758,Right
40.212781235575676,16.016360017005354,Right
37.29539237730205,16.89814730733633,Right
42.31943469308317,15.84979155054316,Right
49.54520955681801,18.178674334660172,Right
46.897776030004025,16.72712494712323,Right
50.94203650765121,19.35200848430395,Right
52.99573417007923,25.250699170399457,Right
52.74970918893814,22.840178010985255,Right
52.73702099919319,26.446427462156862,Right
20.97461696714163,60.538752887398005,Right
19.231037594377995,60.97525664744899,Right
23.85077865049243,60.56002715462819,Right
18.85545676574111,66.17672998597845,Right
17.34673591144383,64.1630171709694,Right
21.886273505166173,67.76012840447947,Right
29.087912077084184,66.02875632653013,Right
27.743649072945118,68.21924672042951,Right
30.136785469949245,64.40494225407019,Right
35.227725230157375,61.38059985637665,Right
49.312595238909125,62.567787716630846,Right
43.81620762497187,61.31825203681365,Right
54.82061907462776,65.22955919336528,Right
62.64007636718452,67.65396523242816,Right
60.8660210557282,68.5758275394328,Right
63.07449622824788,66.5282624666579,Right
58.13190415687859,62.85572782577947,Right
61.50488361530006,64.33850232930854,Right
55.90487314015627,61.581862156745046,Right
48.56820625439286,60.166677507571876,Right
50.02309745363891,60.29270007647574,Right
46.58181346580386,60.02223044959828,Right
40.328192830085754,56.367639396339655,Right
42.11197857558727,58.36024714959785,Right
39.36430184915662,53.8828124771826,Right
40.94145078957081,47.19275264348835,Right
39.83527234941721,48.86687310691923,Right
42.48446917720139,45.48892991384491,Right
54.28897165879607,41.02603690652177,Right
49.812858348712325,42.66987958177924,Right
57.55559313483536,40.10422023991123,Right
66.30517598055303,40.53025329019874,Right
71.9533566236496,45.952641271054745,Right
71.96949015930295,49.90393105009571,Right
77.34356436692178,50.62681310623884,Right
82.13181084953249,44.00696358876303,Right
79.52603085152805,47.31951548717916,Right
80.59724606759846,37.00390451727435,Right
78.25024492107332,35.55168610019609,Right
83.24971012026072,38.35152157442644,Right
69.86342335492373,34.86637771129608,Right
72.57094491273165,34.43239088403061,Right
67.49714501574636,35.28404398728162,Right
60.75230931118131,33.63909813622013,Right
58.906490778550506,32.623711871914566,Right
62.47968056611717,34.505149303004146,Right
56.11657720990479,29.544225139077753,Right
53.5798486918211,9.716859051957726,Right
56.10561112500727,13.434699612669647,Right
54.603411372751,10.740186847746372,Right
18.77226771041751,52.50531838135794,Left
16.057786451652646,54.15031543979421,Left
21.089637830853462,50.03010723972693,Left
20.330298639833927,50.74414051044732,Left
22.0464043635875,48.85388880269602,Left
24.03655084222555,46.42665190808475,Left
26.437026530504227,43.13280947646126,Left
28.643570309504867,40.35407906444743,Left
29.743278859183192,38.668955782428384,Left
31.58133953809738,35.72481017187238,Left
32.754508934915066,33.978103834204376,Left
34.536725075915456,31.262925719376653,Left
36.065819622948766,29.164330678991973,Left
37.738308142870665,27.207395256496966,Left
38.927073396742344,25.574959489051253,Left
43.76145067811012,26.810271877795458,Left
43.16373625770211,27.299319552257657,Left
40.75114121474326,23.69814181746915,Left
42.306413650512695,23.34915410121903,Left
43.71418108232319,23.923126300796866,Left
44.35515871271491,25.021972126327455,Left
44.18620911799371,26.118646108545363,Left
39.48152461275458,24.81007436197251,Left
40.008612383157015,31.274528549052775,Left
37.76610906980932,34.08220314234495,Left
35.989248506724834,36.30685748811811,Left
33.92214130051434,39.002293090801686,Left
30.850114084780216,42.92033062502742,Left
28.93994620628655,45.310338941868395,Left
26.224252684041858,48.71179392468184,Left
24.49787550792098,50.78470533201471,Left
23.30005552433431,52.2844671914354,Left
22.143983690068126,53.64153304742649,Left
20.240376982837915,55.47749757859856,Left
18.12998096458614,56.26246696803719,Left
19.745254604145885,55.823961683083326,Left
20.857635766267776,55.09393068868667,Left
18.592441089451313,56.18083304632455,Left
17.63374650105834,56.32589347427711,Left
15.228218022733927,56.672596915159374,Left
11.517440684139729,57.85426666773856,Left
9.243205750361085,59.70655175065622,Left
10.348948931321502,58.515081429388374,Left
8.60855663754046,61.09789844462648,Left
8.216949138790369,62.58534280117601,Left
7.535815229639411,65.11956440424547,Left
7.492049973458052,64.56109789572656,Left
7.564008004963398,63.902234565932304,Left
7.779235333204269,66.75354305980727,Left
8.562706364318728,68.7820981037803,Left
21.92714668251574,76.69634394301102,Left
19.31813507527113,75.82247035531327,Left
25.826695159077644,76.78136754361913,Left
29.072858339175582,76.1799127869308,Left
32.840560011565685,74.2447803998366,Left
35.289893824607134,71.684488884639,Left
37.17446489818394,69.29662903491408,Left
39.10114479996264,67.81939490139484,Left
41.516332471743226,67.71927860472351,Left
43.82591579668224,68.32435458339751,Left
37.91552988439798,68.50693524628878,Left
47.835790794342756,70.68112067319453,Left
51.922415018081665,72.88942107278854,Left
59.08720572479069,76.82621482666582,Left
60.7246731352061,77.33927968051285,Left
64.68839507177472,77.1485381857492,Left
66.16541547141969,76.50509149115533,Left
68.6715689804405,73.8856525910087,Left
72.10199040733278,69.63912793854252,Left
74.13205271959305,66.37113723205402,Left
73.89876825548708,63.99547243164852,Left
72.5260620098561,61.97721889382228,Left
70.08065999858081,60.01816951483488,Left
64.82956933788955,57.27419527294114,Left
60.5792542565614,55.38701375667006,Left
54.818314760923386,54.316765908617526,Left
56.442410472780466,54.51184329763055,Left
51.09520656429231,53.978611804544926,Left
49.263054724782705,53.46377697074786,Left
48.64392020739615,51.54106449987739,Left
50.02143322303891,50.34240293921903,Left
53.40221951901913,49.35831303708255,Left
57.061998058110476,48.353257222566754,Left
58.11455835402012,48.01694656908512,Left
60.53779776580632,47.09422598872334,Left
62.34666156768799,46.98074578680098,Left
63.369707725942135,47.827929413411766,Left
63.65117126703262,48.68095953948796,Left
62.69879071973264,49.70617754012346,Left
61.31313579343259,52.91575000435114,Left
61.396502958610654,51.75588440010324,Left
61.717634085565805,53.761693532112986,Left
62.64574809744954,54.31134130991995,Left
61.91985262185335,50.74800440995023,Left
65.987534718588,56.2050895630382,Left
69.3706954587251,57.94038008665666,Left
72.47488844022155,59.241383221466094,Left
73.96153797395527,59.42131781904027,Left
77.84252726845443,59.06012169457972,Left
79.31757285818458,58.6599359177053,Left
82.0726823899895,57.26132896728814,Left
82.73998707905412,56.42301416443661,Left
89.17728376016021,48.718045628163964,Left
87.6915681976825,50.291479838546365,Left
90.75555814243853,47.49320840276778,Left
91.74361213296652,46.774057775270194,Left
92.70907160639763,43.41189523227513,Left
92.91287421435118,45.08973265439272,Left
92.11548268608749,40.274838510435075,Left
90.7012809868902,35.39288439368829,Left
89.03623751364648,33.16522887535393,Left
86.80089315958321,31.31328665651381,Left
79.94021060317755,27.686698021832854,Left
75.39601985737681,27.069463728461415,Left
64.26469416730106,27.692436541430652,Left
63.42868813313544,26.905657096765935,Left
65.56541121192276,28.087077495176345,Left
67.25591567717493,28.028904154896736,Left
64.21344823949039,10.809701417107135,Left
57.42586028762162,2.910845497623086,Left
53.722220754250884,1.0320018115453422,Left
60.685209261253476,4.5653971075080335,Left
63.32294908724725,6.5341223776340485,Left
56.03621010296047,2.2772416723892093,Left
52.24802118912339,0.0,Left
58.76698741875589,3.5342235136777163,Left
54.717757638543844,1.6258901809342206,Left
63.96281129308045,7.625528721138835,Left
62.23430235311389,5.473904415033758,Left
51.14168578572571,0.275548021774739,Left
52.87614141777158,0.5122889569029212,Left
47.725385239347816,0.7660907162353396,Left
41.64234279282391,1.9361142250709236,Left
34.98485393077135,3.1312347119674087,Left
39.58071918413043,2.400013712234795,Left
45.21954453736544,1.316626824438572,Left
37.683217238634825,2.571306578349322,Left
32.68768607079983,3.863532170653343,Left
29.554985281080008,5.827170140109956,Left
28.170176381245255,7.158537891227752,Left
26.778158431872725,8.981011614203453,Left
25.146313769742846,11.1191128292121,Left
23.07738314755261,13.716272246092558,Left
20.705183723941445,16.573114431928843,Left
18.26596217416227,19.3182764519006,Left
16.575230615213513,21.229761239606887,Left
15.040041327476501,23.54337098961696,Left
12.290927466005087,27.284016461577266,Left
10.401276882737875,29.366916566621512,Left
8.061950106173754,32.31702667521313,Left
6.717603616416454,33.88144400762394,Left
5.508970055729151,35.3403471596539,Left
4.538374299183488,36.68242607265711,Left
3.970387749373913,37.61799180880189,Left
3.190721621736884,38.626487396191806,Left
1.9044616408646107,40.25120872212574,Left
1.3480434119701385,41.08873426960781,Left
62.662640830501914,24.619446413591504,Left
62.450566064566374,21.41338273929432,Left
63.06304590776563,17.828858400695026,Left
63.87782776914537,14.8297955468297,Left
56.084610706195235,16.27649251651019,Right
55.927702544257045,18.14317900221795,Right
55.761657275259495,20.11776635563001,Right
55.621097495779395,21.790013312362134,Right
55.49554580822587,23.283362054731697,Right
55.31614665873349,25.416990452911705,Right
52.64792866818607,8.940450131427497,Right
55.14261293038726,11.320224847644567,Right
56.13170886784792,14.112620839849114,Right
55.75395174138248,12.29040537821129,Right
49.45430049672723,8.082648852374405,Right
47.261155132204294,8.472957250196487,Right
41.48483128286898,9.463219818193465,Right
39.08712522126734,9.919103189371526,Right
44.980515986680984,8.92611106717959,Right
35.35144571214914,11.795347566250712,Right
33.822080662474036,13.677153463941067,Right
32.23346804082394,15.639654860831797,Right
30.398131351917982,17.81343397172168,Right
28.638785799965262,20.082826506812125,Right
26.411457559093833,22.894968350883573,Right
23.25164824537933,26.830181369557977,Right
21.209843955934048,29.30818106420338,Right
19.318339904770255,31.8129931720905,Right
17.248778101056814,34.329753200523555,Right
15.248601734638214,36.94808001862839,Right
13.941895702853799,38.51087208651006,Right
12.307213507592678,40.60859660804272,Right
10.749257158488035,42.453979881946,Right
10.083290534093976,43.34961197664961,Right
9.588198209181428,43.98562586912885,Right
9.183658728376031,45.086138147395104,Right
9.560037719085813,46.14025468798354,Right
10.62543760240078,46.869240392465144,Right
11.916073553264141,46.9401108333841,Right
13.364200979471207,45.811018388252705,Right
13.91706589050591,44.9646229040809,Right
15.849681343883276,42.40793814091012,Right
17.493867995217443,40.35617632325739,Right
18.83328192308545,38.77655274886638,Right
20.43963441811502,36.77960687549785,Right
21.55464494600892,35.398441462311894,Right
23.082861179485917,33.3822373165749,Right
24.43102927133441,31.646836585830897,Right
25.582508062943816,30.122518761083484,Right
26.569124918431044,28.90705797635019,Right
28.21243103593588,26.945312439464033,Right
29.095141163095832,25.58628290751949,Right
30.60702571645379,23.78740223776549,Right
31.624127412214875,22.57997760735452,Right
33.33338253200054,20.45219348371029,Right
36.13235639408231,17.604885811451823,Right
38.57997477427125,16.33896946767345,Right
50.99120409972966,29.396025500725955,Right
49.99616370163858,30.534925192594528,Right
48.76900435052812,32.28359631868079,Right
47.62577321752906,33.758821135852486,Right
46.356985941529274,35.407309173140675,Right
45.10793895833194,37.14010168798268,Right
43.30617956444621,39.110082641243935,Right
42.10890504531562,40.541804913431406,Right
40.44364672712982,42.678365466650575,Right
39.2502561416477,44.08895039418712,Right
37.398349549621344,46.34987930767238,Right
35.91128924302757,48.16527088498697,Right
34.407213754951954,49.98400315921754,Right
31.601342534646392,53.365979459136724,Right
30.50858922675252,54.309284125454724,Right
29.872062154114246,54.96614815853536,Right
28.040692890062928,57.20189215056598,Right
28.85228878632188,56.11443096958101,Right
26.958816608414054,58.88629296934232,Right
27.552015908062458,58.01461237575859,Right
24.956963770091534,60.335365497507155,Right
22.69999448955059,60.57257063454017,Right
20.07148639112711,60.683773240074515,Right
18.33343514241278,61.56584773492068,Right
17.362515453249216,62.95349082862958,Right
17.53789040260017,64.88355706539005,Right
18.069307388737798,65.68492047628388,Right
20.510453650727868,67.03282028436661,Right
19.799038615077734,66.64664740534499,Right
22.695688653737307,68.28218230698258,Right
23.237871346995234,68.70638637803495,Right
23.793741883710027,69.01440852181986,Right
25.010625330731273,69.3200851646252,Right
25.781897969543934,69.28573642298579,Right
26.491557497531176,69.12360292347148,Right
27.174008313566446,68.76167097594589,Right
28.158711588010192,67.54297970049083,Right
28.631110318005085,66.83898967411369,Right
29.55611851066351,65.29320945218205,Right
31.022569125518203,63.43485523108393,Right
32.987599704414606,62.18453140789643,Right
33.80812342464924,61.7156036188826,Right
36.720040928572416,61.04141382128,Right
40.25915693491697,60.93239530408755,Right
41.945601580664515,61.00435667531565,Right
45.475256541743875,61.60782631440088,Right
47.43913162127137,62.06146771134809,Right
50.434346159920096,62.96172401774675,Right
51.819959899410605,63.55403833044693,Right
53.35321222804487,64.31625735526904,Right
56.124982945621014,66.07276426069438,Right
57.07758612930775,66.74219403741881,Right
57.898969234898686,67.35870809433982,Right
59.446352461352944,68.23478135466576,Right
60.214003877714276,68.54434193484485,Right
61.28945368155837,68.50624283915386,Right
61.86751019395888,68.21912760846317,Right
62.94932859390974,67.05661705229431,Right
63.02028029412031,65.9858493427746,Right
62.22877311334014,64.69669728120789,Right
60.053092665970325,63.70035555632785,Right
59.14500057883561,63.362276036292315,Right
57.13830868527293,62.28735276963562,Right
54.224773708730936,60.93789226049557,Right
51.527240842580795,60.42955848528072,Right
45.240105248987675,59.86593899782747,Right
43.20312109217048,59.00518441200256,Right
39.353185484185815,50.22543955035508,Right
39.150650802999735,52.66012594476342,Right
41.49029150418937,46.376425666734576,Right
40.28842616826296,47.997187360189855,Right
60.074693098664284,39.63641566503793,Right
64.33467962034047,39.91365685733035,Right
68.09382416307926,41.36009000055492,Right
71.28462259471416,44.39003510773182,Right
72.25877611711621,46.77429822506383,Right
72.35330751724541,48.3782673724927,Right
72.09115123189986,51.16201940737665,Right
76.12932809814811,51.96954435156658,Right
71.94491972215474,50.21892513381317,Right
72.61367378942668,51.66681544901803,Right
75.0283237863332,52.24986575357616,Right
76.92299487814307,51.20446886820719,Right
75.48412700928748,52.14507849048823,Right
76.53641679510474,51.583547357004136,Right
72.002883778885,50.64395074173808,Right
73.15928512252867,51.97854453232139,Right
72.16871642135084,49.031475672498345,Right
72.42643997073174,47.552509407978505,Right
77.52280321903527,49.96983664110303,Right
77.78596360981464,49.380050394218415,Right
78.47736562602222,48.419937597587705,Right
80.24016208201647,46.36826260900125,Right
81.27432349137962,45.1380230486393,Right
82.78352746926248,43.31281420588493,Right
83.93499179370701,42.0318730706349,Right
84.35391486808658,39.96660597296432,Right
83.99579338729382,39.272279592230916,Right
82.36982416547835,37.904533744324,Right
79.35006590560079,36.23223780747503,Right
76.62722344510257,35.026726758573204,Right
74.03016755543649,34.33755447017029,Right
84.3223813958466,41.29952217871323,Right
83.6261525657028,38.77816242817789,Right
81.57093872874975,37.49861167371273,Right
71.04982975125313,34.65276006096974,Right
68.78734013810754,35.100381299387664,Right
66.30033358186483,35.42991036968306,Right
63.794151132926345,35.17623106110841,Right
55.49628274329007,28.2569042830728,Right
56.62364973500371,30.427036568056792,Right
55.954611802473664,12.781609311234206,Right
51.62653004005551,8.430605750065297,Right
48.38806460238993,8.30781701207161,Right
60.134122122079134,14.035481999628246,Centerline
60.151790753006935,13.268077712040395,Centerline
60.169582946226,12.500674538314342,Centerline
60.18737402744591,11.73327136458829,Centerline
60.16257649846375,10.96965194074437,Centerline
59.94438584335148,10.224249951075763,Centerline
59.60845033638179,9.509974004235119,Centerline
59.13720376044512,8.850432738196105,Centerline
58.55246919207275,8.249459995888174,Centerline
57.85863818228245,7.74152474431321,Centerline
57.15060169622302,7.246292158495635,Centerline
56.432933842763305,6.762002280447632,Centerline
55.68397965095937,6.306200172752142,Centerline
54.91873829998076,5.870608118362725,Centerline
54.104157926514745,5.486604855861515,Centerline
53.28662201948464,5.11110306205228,Centerline
52.46412460319698,4.754719278309494,Centerline
51.64397046342492,4.430176208727062,Centerline
49.97188937291503,4.2467561974190176,Centerline
49.05160223506391,4.404853250831366,Centerline
48.1244889870286,4.534878868609667,Centerline
47.20085893012583,4.678289542905986,Centerline
46.29024322889745,4.8714099349454045,Centerline
45.37962975911796,5.064431252889335,Centerline
44.4609534163028,5.229769639670849,Centerline
43.53902097791433,5.382831713650376,Centerline
42.61708854138851,5.535993973724544,Centerline
41.70229056663811,5.713014228269458,Centerline
40.78773527406156,5.890337271615863,Centerline
39.85679263621569,5.997240717988461,Centerline
38.935305474326015,6.145287848077714,Centerline
38.021881183609366,6.32904627174139,Centerline
37.111528201028705,6.521065714303404,Centerline
36.22850971668959,6.782913646660745,Centerline
35.35702616162598,7.070470815524459,Centerline
34.53535139374435,7.4374177060090005,Centerline
33.75740849226713,7.854889173991978,Centerline
33.056572146713734,8.367483146023005,Centerline
32.402253990992904,8.917079717386514,Centerline
31.760809933766723,9.47694328520447,Centerline
31.132834423333406,10.27520644851029,Centerline
30.50485779903829,11.07357091177255,Centerline
29.877368753775954,11.87214020313695,Centerline
29.250489737838507,12.671017849817872,Centerline
28.619951652362943,13.468050932046026,Centerline
27.975514214485884,14.257516516372561,Centerline
27.329611813649535,15.04626520210877,Centerline
26.6811501737684,15.833582318853587,Centerline
26.041588531807065,16.625706212129444,Centerline
25.403855867683887,17.41885313158855,Centerline
24.766123201698065,18.21200005058199,Centerline
24.11132637038827,18.995538983959705,Centerline
23.453116485849023,19.777137619443238,Centerline
22.79490660317242,20.558735141530633,Centerline
22.136696714907885,21.340333777014166,Centerline
21.47665673866868,22.121009572874755,Centerline
20.82210480980575,22.904551846906543,Centerline
20.229029074311256,23.71962759271264,Centerline
19.636076901108027,24.534705564379692,Centerline
19.03238239698112,25.344755234662443,Centerline
18.410992546007037,26.146296757273376,Centerline
17.789116229861975,26.94753214996308,Centerline
17.167241025716066,27.748667356558144,Centerline
16.550241615623236,28.552460870705545,Centerline
15.897161334753036,29.336219104006886,Centerline
15.243955260142684,30.1200752989389,Centerline
14.602571316063404,30.91067522810772,Centerline
13.963249009102583,31.703101909719408,Centerline
13.32405137643218,32.495430630631745,Centerline
12.684486392885447,33.28765471139923,Centerline
12.039927618578076,34.07681750599295,Centerline
11.398172980174422,34.867513170000166,Centerline
10.764097161591053,35.66250242618844,Centerline
10.132949041202664,36.45892659109086,Centerline
9.511683873832226,37.260268851649016,Centerline
8.926800133660436,38.0781364897266,Centerline
8.318100705742836,38.885727112647146,Centerline
7.69292376935482,39.685624446254224,Centerline
7.0561629217118025,40.479281208477914,Centerline
6.4378365855664015,41.2813548380509,Centerline
5.818648632615805,42.08352086134255,Centerline
5.333316804841161,42.93491347832605,Centerline
4.892274549230933,43.8001041454263,Centerline
4.6051515229046345,44.70478874165565,Centerline
4.447554295882583,45.70111265545711,Centerline
4.553583882749081,46.72499482287094,Centerline
4.72266149148345,47.65266355453059,Centerline
5.046185988932848,48.374442434404045,Centerline
5.614974040538073,48.98940803762525,Centerline
6.384527904912829,49.707771635614336,Centerline
7.693875551223755,50.481379757169634,Centerline
8.937966596335173,50.81653936766088,Centerline
10.71666281297803,50.81175596918911,Centerline
13.551663001999259,50.36190945375711,Centerline
14.55741679109633,50.03195403004065,Centerline
15.538640217855573,49.43116941768676,Centerline
16.489274157211185,48.44036138430238,Centerline
18.04682307690382,46.435595316346735,Centerline
20.75640293583274,43.121195514220744,Centerline
21.448529643937945,42.364731705747545,Centerline
22.086376966908574,41.57228832645342,Centerline
22.758928142488003,40.80157451098785,Centerline
23.40212881937623,40.0127991088666,Centerline
24.035472156479955,39.21740019693971,Centerline
24.679915161803365,38.42773423809558,Centerline
25.32899016700685,37.64062417438254,Centerline
25.9681833460927,36.84859601641074,Centerline
26.588471131399274,36.04674168629572,Centerline
27.159221747890115,35.22050059540197,Centerline
27.748272171244025,34.40337545843795,Centerline
28.38453987427056,33.60961182974279,Centerline
29.028735745698214,32.81994364457205,Centerline
29.673296749591827,32.03057936159894,Centerline
30.301507145166397,31.233121038414538,Centerline
30.890919355675578,30.416401103604585,Centerline
31.47630069218576,29.598035867791623,Centerline
32.069101471453905,28.784862572327256,Centerline
32.68018091097474,27.982213420793414,Centerline
33.29284776747227,27.1802811678499,Centerline
33.93829709477723,26.39704836299643,Centerline
34.627100920304656,25.648778783157468,Centerline
35.357581643387675,24.940675502177328,Centerline
37.798107858747244,22.554727006703615,Centerline
40.504275772720575,20.970662897918373,Centerline
42.67415202409029,20.477648910600692,Centerline
44.69842683151364,20.417636573314667,Centerline
45.67958123981953,20.792988085653633,Centerline
46.65280079469085,21.188933703117073,Centerline
47.479148749262094,21.834404185879976,Centerline
47.974721973761916,22.68107017641887,Centerline
48.16310126893222,23.56828540470451,Centerline
48.00902618840337,24.43005745112896,Centerline
47.77396951802075,25.24956037243828,Centerline
47.493963150307536,26.114975905045867,Centerline
47.20545419678092,26.981710573658347,Centerline
46.88672311976552,27.847235199529678,Centerline
46.457421727478504,28.70863209851086,Centerline
45.94591757282615,29.551532150711864,Centerline
45.39967394247651,30.383141066879034,Centerline
44.789265763014555,31.190215167589486,Centerline
44.170808067545295,31.993091409560293,Centerline
43.51710662059486,32.777346128597856,Centerline
42.8918205909431,33.576541035901755,Centerline
42.291536912322044,34.38873471925035,Centerline
41.68551805987954,35.19816100038588,Centerline
41.066563880071044,36.00133335310966,Centerline
40.44492690078914,36.803074137773365,Centerline
39.82231475971639,37.60420266306028,Centerline
39.202874114736915,38.40696981269866,Centerline
38.593803990632296,39.214958960190415,Centerline
37.98473387025297,40.0228490321897,Centerline
37.32140774093568,40.80138526810333,Centerline
36.657959163188934,41.579819089733064,Centerline
35.99913924559951,42.36111048376188,Centerline
35.35469846986234,43.15067736804485,Centerline
34.715015484020114,43.94269996043295,Centerline
34.085326766595244,44.74024399975315,Centerline
33.45490779355168,45.53737949533388,Centerline
32.807053960859776,46.3250038549304,Centerline
32.15017656981945,47.10782032459974,Centerline
31.503052992746234,47.89595452742651,Centerline
30.863001545891166,48.68787359353155,Centerline
30.210635932162404,49.47304335702211,Centerline
29.5600992962718,50.259236147627234,Centerline
28.92225976474583,51.051177476067096,Centerline
28.180394396185875,51.77221274282783,Centerline
27.382681155577302,52.439088851213455,Centerline
25.525973347947,53.72834443859756,Centerline
24.021458147093654,55.15474897902459,Centerline
21.827782901003957,56.793875047471374,Centerline
18.698260283097625,58.004211796447635,Centerline
16.13700696825981,59.21578085096553,Centerline
13.740504274144769,60.57123257452622,Centerline
12.745003009214997,62.14490166911855,Centerline
12.363985335454345,63.87413084693253,Centerline
12.343771945685148,65.52139993663877,Centerline
12.356191856786609,66.11226709606126,Centerline
13.272141987457871,67.54399382090196,Centerline
15.075612358748913,68.80645592045039,Centerline
16.932402538135648,69.76324583031237,Centerline
17.82086120918393,70.35806037904695,Centerline
18.7919634655118,70.87763519678265,Centerline
19.785374149680138,71.36903282534331,Centerline
20.7998253274709,71.82672068523243,Centerline
21.812925091013312,72.27626441139728,Centerline
22.81053251773119,72.70989501615986,Centerline
23.882867604494095,73.01471227221191,Centerline
25.023016303777695,73.07934102974832,Centerline
26.17356112599373,72.969241600018,Centerline
