X (meters),Y (meters),Wall Info
40.75114121474326,16.539603926241398,Left
42.306413650512695,16.190616209991276,Left
43.71418108232319,16.764588409569114,Left
44.35515871271491,17.863434235099703,Left
44.18620911799371,18.96010821731761,Left
39.48152461275458,17.65153647074476,Left
40.008612383157015,24.115990657825023,Left
37.76610906980932,26.9236652511172,Left
35.989248506724834,29.14831959689036,Left
33.92214130051434,31.843755199573934,Left
30.850114084780216,35.761792733799666,Left
28.93994620628655,38.15180105064064,Left
26.224252684041858,41.55325603345409,Left
24.49787550792098,43.62616744078696,Left
23.30005552433431,45.125929300207645,Left
22.143983690068126,46.48299515619874,Left
20.240376982837915,48.31895968737081,Left
18.12998096458614,49.103929076809436,Left
19.745254604145885,48.665423791855574,Left
20.857635766267776,47.93539279745892,Left
18.592441089451313,49.0222951550968,Left
17.63374650105834,49.16735558304936,Left
15.228218022733927,49.51405902393162,Left
11.517440684139729,50.695728776510805,Left
9.243205750361085,52.548013859428465,Left
10.348948931321502,51.35654353816062,Left
8.60855663754046,53.93936055339873,Left
8.216949138790369,55.42680490994826,Left
7.535815229639411,57.961026513017714,Left
7.492049973458052,57.40256000449881,Left
7.564008004963398,56.74369667470455,Left
7.779235333204269,59.59500516857952,Left
8.562706364318728,61.62356021255255,Left
21.92714668251574,69.53780605178326,Left
19.31813507527113,68.66393246408552,Left
25.826695159077644,69.62282965239137,Left
29.072858339175582,69.02137489570305,Left
32.840560011565685,67.08624250860885,Left
35.289893824607134,64.52595099341124,Left
37.17446489818394,62.138091143686324,Left
39.10114479996264,60.66085701016709,Left
41.516332471743226,60.56074071349576,Left
43.82591579668224,61.165816692169756,Left
37.91552988439798,61.348397355061024,Left
47.835790794342756,63.522582781966776,Left
51.922415018081665,65.73088318156078,Left
59.08720572479069,69.66767693543807,Left
60.7246731352061,70.1807417892851,Left
64.68839507177472,69.99000029452145,Left
66.16541547141969,69.34655359992757,Left
68.6715689804405,66.72711469978094,Left
72.10199040733278,62.48059004731476,Left
74.13205271959305,59.21259934082627,Left
73.89876825548708,56.83693454042077,Left
72.5260620098561,54.81868100259453,Left
70.08065999858081,52.85963162360713,Left
64.82956933788955,50.11565738171339,Left
60.5792542565614,48.228475865442306,Left
54.818314760923386,47.158228017389774,Left
56.442410472780466,47.3533054064028,Left
51.09520656429231,46.820073913317174,Left
49.263054724782705,46.305239079520106,Left
48.64392020739615,44.38252660864964,Left
50.02143322303891,43.183865047991276,Left
53.40221951901913,42.1997751458548,Left
57.061998058110476,41.194719331339,Left
58.11455835402012,40.85840867785737,Left
60.53779776580632,39.935688097495586,Left
62.34666156768799,39.82220789557323,Left
63.369707725942135,40.669391522184014,Left
63.65117126703262,41.522421648260206,Left
62.69879071973264,42.54763964889571,Left
61.31313579343259,45.75721211312339,Left
61.396502958610654,44.59734650887549,Left
61.717634085565805,46.603155640885234,Left
62.64574809744954,47.1528034186922,Left
61.91985262185335,43.589466518722475,Left
65.987534718588,49.04655167181045,Left
69.3706954587251,50.78184219542891,Left
72.47488844022155,52.08284533023834,Left
73.96153797395527,52.26277992781252,Left
77.84252726845443,51.90158380335197,Left
79.31757285818458,51.501398026477545,Left
82.0726823899895,50.102791076060385,Left
82.73998707905412,49.26447627320886,Left
89.17728376016021,41.55950773693621,Left
87.6915681976825,43.13294194731861,Left
90.75555814243853,40.334670511540025,Left
91.74361213296652,39.61551988404244,Left
92.70907160639763,36.253357341047376,Left
92.91287421435118,37.93119476316497,Left
92.11548268608749,33.11630061920732,Left
90.7012809868902,28.23434650246054,Left
89.03623751364648,26.00669098412618,Left
86.80089315958321,24.154748765286058,Left
79.94021060317755,20.5281601306051,Left
75.39601985737681,19.910925837233663,Left
64.26469416730106,20.5338986502029,Left
63.42868813313544,19.747119205538183,Left
65.56541121192276,20.928539603948593,Left
67.25591567717493,20.870366263668984,Left
28.170176381245255,0.0,Left
26.778158431872725,1.822473722975701,Left
25.146313769742846,3.9605749379843473,Left
23.07738314755261,6.557734354864806,Left
20.705183723941445,9.414576540701091,Left
18.26596217416227,12.15973856067285,Left
16.575230615213513,14.071223348379135,Left
15.040041327476501,16.38483309838921,Left
12.290927466005087,20.125478570349514,Left
10.401276882737875,22.20837867539376,Left
8.061950106173754,25.158488783985376,Left
6.717603616416454,26.72290611639619,Left
5.508970055729151,28.18180926842615,Left
4.538374299183488,29.523888181429356,Left
3.970387749373913,30.459453917574137,Left
3.190721621736884,31.467949504964054,Left
1.9044616408646107,33.09267083089799,Left
1.3480434119701385,33.93019637838006,Left
62.662640830501914,17.460908522363752,Left
62.450566064566374,14.254844848066568,Left
63.06304590776563,10.670320509467274,Left
63.87782776914537,7.6712576556019485,Left
56.084610706195235,9.117954625282437,Right
55.927702544257045,10.984641110990196,Right
55.761657275259495,12.959228464402258,Right
55.621097495779395,14.631475421134382,Right
55.49554580822587,16.124824163503945,Right
55.31614665873349,18.258452561683953,Right
35.35144571214914,4.63680967502296,Right
33.822080662474036,6.5186155727133155,Right
32.23346804082394,8.481116969604045,Right
30.398131351917982,10.654896080493927,Right
28.638785799965262,12.924288615584373,Right
26.411457559093833,15.736430459655821,Right
23.25164824537933,19.671643478330225,Right
21.209843955934048,22.14964317297563,Right
19.318339904770255,24.65445528086275,Right
17.248778101056814,27.171215309295803,Right
15.248601734638214,29.789542127400637,Right
13.941895702853799,31.35233419528231,Right
12.307213507592678,33.450058716814965,Right
10.749257158488035,35.295441990718246,Right
10.083290534093976,36.19107408542186,Right
9.588198209181428,36.8270879779011,Right
9.183658728376031,37.92760025616735,Right
9.560037719085813,38.98171679675579,Right
10.62543760240078,39.71070250123739,Right
11.916073553264141,39.781572942156345,Right
13.364200979471207,38.65248049702495,Right
13.91706589050591,37.806085012853146,Right
15.849681343883276,35.24940024968237,Right
17.493867995217443,33.197638432029635,Right
18.83328192308545,31.618014857638627,Right
20.43963441811502,29.621068984270096,Right
21.55464494600892,28.23990357108414,Right
23.082861179485917,26.22369942534715,Right
24.43102927133441,24.488298694603145,Right
25.582508062943816,22.96398086985573,Right
26.569124918431044,21.748520085122436,Right
28.21243103593588,19.78677454823628,Right
29.095141163095832,18.427745016291738,Right
30.60702571645379,16.62886434653774,Right
31.624127412214875,15.42143971612677,Right
33.33338253200054,13.293655592482537,Right
36.13235639408231,10.44634792022407,Right
38.57997477427125,9.180431576445699,Right
50.99120409972966,22.237487609498203,Right
49.99616370163858,23.376387301366776,Right
48.76900435052812,25.12505842745304,Right
47.62577321752906,26.600283244624734,Right
46.356985941529274,28.248771281912923,Right
45.10793895833194,29.981563796754926,Right
43.30617956444621,31.951544750016183,Right
42.10890504531562,33.383267022203654,Right
40.44364672712982,35.51982757542282,Right
39.2502561416477,36.93041250295937,Right
37.398349549621344,39.19134141644463,Right
35.91128924302757,41.006732993759215,Right
34.407213754951954,42.825465267989784,Right
31.601342534646392,46.20744156790897,Right
30.50858922675252,47.15074623422697,Right
29.872062154114246,47.80761026730761,Right
28.040692890062928,50.04335425933823,Right
28.85228878632188,48.955893078353256,Right
26.958816608414054,51.72775507811457,Right
27.552015908062458,50.856074484530836,Right
24.956963770091534,53.1768276062794,Right
22.69999448955059,53.41403274331242,Right
20.07148639112711,53.52523534884676,Right
18.33343514241278,54.40730984369293,Right
17.362515453249216,55.79495293740183,Right
17.53789040260017,57.7250191741623,Right
18.069307388737798,58.526382585056126,Right
20.510453650727868,59.874282393138856,Right
19.799038615077734,59.48810951411724,Right
22.695688653737307,61.123644415754825,Right
23.237871346995234,61.5478484868072,Right
23.793741883710027,61.85587063059211,Right
25.010625330731273,62.161547273397446,Right
25.781897969543934,62.12719853175804,Right
26.491557497531176,61.96506503224373,Right
27.174008313566446,61.60313308471814,Right
28.158711588010192,60.38444180926308,Right
28.631110318005085,59.68045178288594,Right
29.55611851066351,58.1346715609543,Right
31.022569125518203,56.27631733985618,Right
32.987599704414606,55.02599351666868,Right
33.80812342464924,54.557065727654845,Right
36.720040928572416,53.88287593005225,Right
40.25915693491697,53.7738574128598,Right
41.945601580664515,53.845818784087896,Right
45.475256541743875,54.44928842317313,Right
47.43913162127137,54.902929820120335,Right
50.434346159920096,55.803186126518995,Right
51.819959899410605,56.39550043921918,Right
53.35321222804487,57.15771946404129,Right
56.124982945621014,58.91422636946663,Right
57.07758612930775,59.58365614619106,Right
57.898969234898686,60.200170203112066,Right
59.446352461352944,61.076243463438004,Right
60.214003877714276,61.3858040436171,Right
61.28945368155837,61.347704947926104,Right
61.86751019395888,61.060589717235416,Right
62.94932859390974,59.89807916106656,Right
63.02028029412031,58.82731145154685,Right
62.22877311334014,57.53815938998014,Right
60.053092665970325,56.5418176651001,Right
59.14500057883561,56.20373814506456,Right
57.13830868527293,55.128814878407866,Right
54.224773708730936,53.77935436926782,Right
51.527240842580795,53.27102059405297,Right
45.240105248987675,52.70740110659972,Right
43.20312109217048,51.84664652077481,Right
39.353185484185815,43.066901659127325,Right
39.150650802999735,45.50158805353567,Right
41.49029150418937,39.217887775506824,Right
40.28842616826296,40.8386494689621,Right
60.074693098664284,32.47787777381018,Right
64.33467962034047,32.7551189661026,Right
68.09382416307926,34.20155210932717,Right
71.28462259471416,37.23149721650407,Right
72.25877611711621,39.61576033383608,Right
72.35330751724541,41.21972948126495,Right
72.09115123189986,44.003481516148895,Right
76.12932809814811,44.81100646033883,Right
71.94491972215474,43.06038724258542,Right
72.61367378942668,44.50827755779028,Right
75.0283237863332,45.09132786234841,Right
76.92299487814307,44.045930976979434,Right
75.48412700928748,44.98654059926048,Right
76.53641679510474,44.425009465776384,Right
72.002883778885,43.48541285051033,Right
73.15928512252867,44.82000664109364,Right
72.16871642135084,41.87293778127059,Right
72.42643997073174,40.39397151675075,Right
77.52280321903527,42.81129874987528,Right
77.78596360981464,42.22151250299066,Right
78.47736562602222,41.26139970635995,Right
80.24016208201647,39.2097247177735,Right
81.27432349137962,37.979485157411546,Right
82.78352746926248,36.15427631465718,Right
83.93499179370701,34.87333517940715,Right
84.35391486808658,32.808068081736565,Right
83.99579338729382,32.113741701003164,Right
82.36982416547835,30.745995853096247,Right
79.35006590560079,29.07369991624728,Right
76.62722344510257,27.868188867345452,Right
74.03016755543649,27.179016578942537,Right
84.3223813958466,34.14098428748548,Right
83.6261525657028,31.61962453695014,Right
81.57093872874975,30.34007378248498,Right
71.04982975125313,27.494222169741988,Right
68.78734013810754,27.94184340815991,Right
66.30033358186483,28.271372478455305,Right
63.794151132926345,28.01769316988066,Right
55.49628274329007,21.098366391845047,Right
56.62364973500371,23.26849867682904,Right
60.134122122079134,6.876944108400494,Centerline
31.760809933766723,2.318405393976718,Centerline
31.132834423333406,3.116668557282537,Centerline
30.50485779903829,3.915033020544797,Centerline
29.877368753775954,4.713602311909199,Centerline
29.250489737838507,5.51247995859012,Centerline
28.619951652362943,6.309513040818274,Centerline
27.975514214485884,7.0989786251448095,Centerline
27.329611813649535,7.887727310881019,Centerline
26.6811501737684,8.675044427625835,Centerline
26.041588531807065,9.467168320901692,Centerline
25.403855867683887,10.260315240360796,Centerline
24.766123201698065,11.05346215935424,Centerline
24.11132637038827,11.837001092731953,Centerline
23.453116485849023,12.618599728215486,Centerline
22.79490660317242,13.400197250302881,Centerline
22.136696714907885,14.181795885786414,Centerline
21.47665673866868,14.962471681647003,Centerline
20.82210480980575,15.74601395567879,Centerline
20.229029074311256,16.56108970148489,Centerline
19.636076901108027,17.37616767315194,Centerline
19.03238239698112,18.18621734343469,Centerline
18.410992546007037,18.987758866045624,Centerline
17.789116229861975,19.78899425873533,Centerline
17.167241025716066,20.590129465330392,Centerline
16.550241615623236,21.393922979477793,Centerline
15.897161334753036,22.177681212779135,Centerline
15.243955260142684,22.96153740771115,Centerline
14.602571316063404,23.75213733687997,Centerline
13.963249009102583,24.544564018491656,Centerline
13.32405137643218,25.336892739403993,Centerline
12.684486392885447,26.129116820171475,Centerline
12.039927618578076,26.918279614765197,Centerline
11.398172980174422,27.708975278772414,Centerline
10.764097161591053,28.503964534960687,Centerline
10.132949041202664,29.300388699863106,Centerline
9.511683873832226,30.101730960421264,Centerline
8.926800133660436,30.91959859849885,Centerline
8.318100705742836,31.727189221419394,Centerline
7.69292376935482,32.52708655502647,Centerline
7.0561629217118025,33.32074331725016,Centerline
6.4378365855664015,34.12281694682315,Centerline
5.818648632615805,34.9249829701148,Centerline
5.333316804841161,35.7763755870983,Centerline
4.892274549230933,36.64156625419855,Centerline
4.6051515229046345,37.546250850427896,Centerline
4.447554295882583,38.54257476422936,Centerline
4.553583882749081,39.56645693164319,Centerline
4.72266149148345,40.49412566330284,Centerline
5.046185988932848,41.21590454317629,Centerline
5.614974040538073,41.8308701463975,Centerline
6.384527904912829,42.549233744386584,Centerline
7.693875551223755,43.32284186594188,Centerline
8.937966596335173,43.65800147643313,Centerline
10.71666281297803,43.653218077961355,Centerline
13.551663001999259,43.203371562529355,Centerline
14.55741679109633,42.8734161388129,Centerline
15.538640217855573,42.27263152645901,Centerline
16.489274157211185,41.281823493074626,Centerline
18.04682307690382,39.27705742511898,Centerline
20.75640293583274,35.96265762299299,Centerline
21.448529643937945,35.20619381451979,Centerline
22.086376966908574,34.413750435225666,Centerline
22.758928142488003,33.643036619760096,Centerline
23.40212881937623,32.85426121763885,Centerline
24.035472156479955,32.058862305711955,Centerline
24.679915161803365,31.26919634686783,Centerline
25.32899016700685,30.482086283154786,Centerline
25.9681833460927,29.690058125182986,Centerline
26.588471131399274,28.888203795067966,Centerline
27.159221747890115,28.06196270417422,Centerline
27.748272171244025,27.244837567210197,Centerline
28.38453987427056,26.451073938515037,Centerline
29.028735745698214,25.661405753344297,Centerline
29.673296749591827,24.872041470371187,Centerline
30.301507145166397,24.074583147186786,Centerline
30.890919355675578,23.257863212376833,Centerline
31.47630069218576,22.43949797656387,Centerline
32.069101471453905,21.626324681099504,Centerline
32.68018091097474,20.823675529565662,Centerline
33.29284776747227,20.021743276622146,Centerline
33.93829709477723,19.238510471768677,Centerline
34.627100920304656,18.490240891929716,Centerline
35.357581643387675,17.782137610949576,Centerline
37.798107858747244,15.396189115475863,Centerline
40.504275772720575,13.812125006690621,Centerline
42.67415202409029,13.31911101937294,Centerline
44.69842683151364,13.259098682086915,Centerline
45.67958123981953,13.634450194425881,Centerline
46.65280079469085,14.03039581188932,Centerline
47.479148749262094,14.675866294652224,Centerline
47.974721973761916,15.522532285191119,Centerline
48.16310126893222,16.40974751347676,Centerline
48.00902618840337,17.271519559901208,Centerline
47.77396951802075,18.09102248121053,Centerline
47.493963150307536,18.956438013818115,Centerline
47.20545419678092,19.823172682430595,Centerline
46.88672311976552,20.688697308301926,Centerline
46.457421727478504,21.55009420728311,Centerline
45.94591757282615,22.392994259484112,Centerline
45.39967394247651,23.224603175651282,Centerline
44.789265763014555,24.031677276361734,Centerline
44.170808067545295,24.83455351833254,Centerline
43.51710662059486,25.618808237370104,Centerline
42.8918205909431,26.418003144674003,Centerline
42.291536912322044,27.2301968280226,Centerline
41.68551805987954,28.03962310915813,Centerline
41.066563880071044,28.842795461881906,Centerline
40.44492690078914,29.644536246545613,Centerline
39.82231475971639,30.445664771832526,Centerline
39.202874114736915,31.24843192147091,Centerline
38.593803990632296,32.05642106896266,Centerline
37.98473387025297,32.864311140961945,Centerline
37.32140774093568,33.64284737687558,Centerline
36.657959163188934,34.42128119850531,Centerline
35.99913924559951,35.202572592534125,Centerline
35.35469846986234,35.9921394768171,Centerline
34.715015484020114,36.784162069205195,Centerline
34.085326766595244,37.581706108525395,Centerline
33.45490779355168,38.37884160410613,Centerline
32.807053960859776,39.16646596370265,Centerline
32.15017656981945,39.94928243337199,Centerline
31.503052992746234,40.73741663619876,Centerline
30.863001545891166,41.5293357023038,Centerline
30.210635932162404,42.314505465794355,Centerline
29.5600992962718,43.10069825639948,Centerline
28.92225976474583,43.892639584839344,Centerline
28.180394396185875,44.61367485160008,Centerline
27.382681155577302,45.2805509599857,Centerline
25.525973347947,46.56980654736981,Centerline
24.021458147093654,47.99621108779684,Centerline
21.827782901003957,49.63533715624362,Centerline
18.698260283097625,50.84567390521988,Centerline
16.13700696825981,52.05724295973778,Centerline
13.740504274144769,53.41269468329847,Centerline
12.745003009214997,54.9863637778908,Centerline
12.363985335454345,56.71559295570478,Centerline
12.343771945685148,58.36286204541102,Centerline
12.356191856786609,58.95372920483351,Centerline
13.272141987457871,60.38545592967421,Centerline
15.075612358748913,61.64791802922264,Centerline
16.932402538135648,62.60470793908462,Centerline
17.82086120918393,63.199522487819195,Centerline
18.7919634655118,63.7190973055549,Centerline
19.785374149680138,64.21049493411556,Centerline
20.7998253274709,64.66818279400468,Centerline
21.812925091013312,65.11772652016953,Centerline
22.81053251773119,65.55135712493211,Centerline
23.882867604494095,65.85617438098416,Centerline
25.023016303777695,65.92080313852057,Centerline
26.17356112599373,65.81070370879024,Centerline
27.25928015820682,65.54157325532287,Centerline
28.17562324553728,65.03637980204076,Centerline
28.99559704773128,64.44991978164762,Centerline
29.798628022894263,63.837695978116244,Centerline
30.529410423710942,63.134312643203884,Centerline
31.273774916306138,62.43498133914545,Centerline
31.971837176010013,61.68439742643386,Centerline
32.700555715709925,60.94686906505376,Centerline
33.48080293275416,60.256431073416024,Centerline
34.26586360670626,59.57276687398553,Centerline
35.0598509889096,58.90033258404583,Centerline
35.89162131398916,58.33025100035593,Centerline
36.77818977832794,57.80247416254133,Centerline
37.74976180307567,57.35163467703387,Centerline
38.88185319490731,57.17761559644714,Centerline
40.03582554496825,57.1413165377453,Centerline
41.18761492334306,57.23265863256529,Centerline
42.317336317151785,57.40115849254653,Centerline
43.386221619322896,57.70643995096907,Centerline
44.39538957551122,58.1153954770416,Centerline
45.424149760976434,58.50507937418297,Centerline
46.47173964045942,58.87708796141669,Centerline
47.5111842751503,59.275610625743866,Centerline
48.54934205301106,59.67783466167748,Centerline
49.581740161404014,60.09515473525971,Centerline
50.60740455240011,60.52685839962214,Centerline
51.61797624826431,60.98912149108946,Centerline
52.61567718721926,61.47333344584331,Centerline
53.598421232774854,61.97917366446927,Centerline
54.576655730605125,62.49058765079826,Centerline
55.53072610497475,63.03096474101767,Centerline
56.481549290940166,63.57471926603466,Centerline
57.39721666648984,64.15886718127877,Centerline
58.34654928930104,64.68745331047103,Centerline
59.33012711815536,65.14653155114502,Centerline
60.367028100416064,65.43723683524877,Centerline
61.4509671330452,65.64983257325366,Centerline
62.56726340204477,65.70669011585414,Centerline
63.63199425674975,65.37863157643005,Centerline
64.52834436111152,64.78942975634709,Centerline
65.17872514948249,64.02150004170835,Centerline
65.56842351518571,63.16963877156377,Centerline
65.81310598179698,62.32333679497242,Centerline
65.77479871921241,61.5911951828748,Centerline
65.64411742985249,60.95196081837639,Centerline
65.49648886173964,60.31968058180064,Centerline
65.3324072714895,59.71041676355526,Centerline
65.1955900490284,59.05425849650055,Centerline
65.05775648355484,58.36788032762706,Centerline
64.92142795585096,57.67951065301895,Centerline
64.68592266738415,56.98943445039913,Centerline
64.33657427690923,56.3164736200124,Centerline
63.814099587500095,55.67889568861574,Centerline
63.12915298715234,55.087547628674656,Centerline
62.3323759380728,54.56682844739407,Centerline
61.457778772339225,54.095303575042635,Centerline
60.52572516724467,53.65942876925692,Centerline
59.57523927651346,53.239325707778335,Centerline
58.541361732408404,52.89525720011443,Centerline
57.509066039696336,52.536050353664905,Centerline
56.466139333322644,52.15646090870723,Centerline
54.026272129267454,51.501593948341906,Centerline
50.80652283877134,50.516968599520624,Centerline
47.1032629031688,49.567496832925826,Centerline
44.30125670135021,47.4546907460317,Centerline
43.667527083307505,45.408382470719516,Centerline
44.22434940375388,43.80698925629258,Centerline
45.239056618884206,41.94747508643195,Centerline
47.62410231307149,40.17197818867862,Centerline
48.708242831751704,39.836490185931325,Centerline
49.780904088169336,39.47167951706797,Centerline
50.857620714232326,39.11503969877958,Centerline
51.93660491146147,38.76293948851526,Centerline
53.03156791627407,38.451346215792,Centerline
54.116180431097746,38.11716732941568,Centerline
